show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
6253,TV Show,Battle Creek,,United States,31/12/2015,2015,TV-14,1 Season,"Crime TV Shows, TV Comedies, TV Dramas",2015,Crime TV Shows,TV Comedies,TV Dramas
6254,TV Show,Battlefield Recovery,,United Kingdom,01/08/2016,2016,TV-PG,1 Season,"British TV Shows, Docuseries, Reality TV",2016,British TV Shows,Docuseries,Reality TV
6259,TV Show,Be-Be-Bears,,Russia,29/08/2018,2018,TV-Y,1 Season,Kids' TV,2018,Kids' TV,,
6263,TV Show,Beast Legends,,Canada,01/02/2019,2010,TV-PG,1 Season,Docuseries,2019,Docuseries,,
6264,TV Show,Beating Again,,South Korea,22/05/2017,2015,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,International TV Shows,Korean TV Shows,Romantic TV Shows
6265,TV Show,Beauty & the Beast,,Canada,19/09/2016,2016,TV-14,4 Seasons,"Crime TV Shows, Romantic TV Shows, TV Dramas",2016,Crime TV Shows,Romantic TV Shows,TV Dramas
6266,TV Show,Beauty and the Bitches,,Pakistan,23/04/2019,2016,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2019,International TV Shows,Romantic TV Shows,TV Comedies
6276,TV Show,Behind the Newsroom,,Pakistan,14/09/2018,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,International TV Shows,Romantic TV Shows,TV Dramas
6277,TV Show,Behzat Ç.,,Turkey,19/05/2017,2010,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,Crime TV Shows,International TV Shows,TV Dramas
6280,TV Show,Being Mary Jane: The Series,,United States,01/07/2017,2016,TV-14,4 Seasons,"Romantic TV Shows, TV Dramas",2017,Romantic TV Shows,TV Dramas,
6282,TV Show,Ben 10,,United States,30/09/2018,2016,TV-Y7,1 Season,Kids' TV,2018,Kids' TV,,
6292,TV Show,Beyblade: Metal Fusion,,Japan,15/12/2017,2009,TV-Y7,1 Season,"Anime Series, Kids' TV",2017,Anime Series,Kids' TV,
6295,TV Show,Bh Se Bhade,,India,01/04/2018,2013,TV-PG,1 Season,"International TV Shows, TV Comedies",2018,International TV Shows,TV Comedies,
6296,TV Show,Bhaage Re Mann,,India,15/04/2017,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,International TV Shows,Romantic TV Shows,TV Dramas
6302,TV Show,Big Bad Beetleborgs,,United States,01/01/2016,1997,TV-G,2 Seasons,"Kids' TV, TV Comedies",2016,Kids' TV,TV Comedies,
6305,TV Show,"Big Dreams, Small Spaces",,United Kingdom,26/07/2019,2017,TV-G,3 Seasons,"British TV Shows, International TV Shows, Reality TV",2019,British TV Shows,International TV Shows,Reality TV
6319,TV Show,Bitten,,Canada,26/05/2016,2016,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Horror",2016,International TV Shows,TV Dramas,TV Horror
6320,TV Show,Bitter Daisies,Miguel Conde,Spain,29/03/2019,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019,Crime TV Shows,International TV Shows,TV Dramas
6324,TV Show,Black Heart,,Turkey,12/10/2018,2014,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,Crime TV Shows,International TV Shows,TV Dramas
6336,TV Show,Blood & Treasures,,Thailand,14/07/2018,2016,TV-14,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2018,International TV Shows,TV Dramas,TV Sci-Fi & Fantasy
6342,TV Show,Blue Planet II,Alastair Fothergill,United Kingdom,03/12/2018,2017,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2018,British TV Shows,Docuseries,Science & Nature TV
6348,TV Show,Bob Ross: Beauty Is Everywhere,,Pakistan,01/06/2016,1991,TV-G,1 Season,TV Shows,2016,TV Shows,,
6358,TV Show,Bondi Rescue,,Australia,01/11/2019,2016,TV-PG,1 Season,Reality TV,2019,Reality TV,,
6361,TV Show,Border Patrol,,Pakistan,02/10/2019,2016,TV-PG,1 Season,Reality TV,2019,Reality TV,,
6362,TV Show,Borderline,,United Kingdom,02/12/2017,2017,TV-14,2 Seasons,"British TV Shows, TV Comedies",2017,British TV Shows,TV Comedies,
6365,TV Show,Botched Up Bodies,,United Kingdom,02/10/2019,2013,TV-MA,1 Season,"British TV Shows, Docuseries, International TV Shows",2019,British TV Shows,Docuseries,International TV Shows
6369,TV Show,Brain Games,,United States,15/03/2019,2016,TV-G,3 Seasons,"Docuseries, Science & Nature TV",2019,Docuseries,Science & Nature TV,
6372,TV Show,Brave Miss World,Cecilia Peck,United States,17/02/2018,2013,TV-14,1 Season,"Crime TV Shows, Docuseries",2018,Crime TV Shows,Docuseries,
6374,TV Show,Braxton Family Values,,United States,15/02/2020,2014,TV-PG,2 Seasons,Reality TV,2020,Reality TV,,
6379,TV Show,Bringing Sexy Back,,Pakistan,02/10/2019,2015,TV-14,1 Season,"International TV Shows, Reality TV",2019,International TV Shows,Reality TV,
6382,TV Show,Brown Nation,,United States,15/11/2016,2016,TV-14,1 Season,TV Comedies,2016,TV Comedies,,
6386,TV Show,Buddha,,Pakistan,01/04/2018,2013,TV-PG,1 Season,"International TV Shows, TV Dramas",2018,International TV Shows,TV Dramas,
6390,TV Show,"Bure Kaam Bura Natija, Kyun Bhai Chacha Haan Bhatija",,Pakistan,31/03/2018,2017,TV-PG,1 Season,Kids' TV,2018,Kids' TV,,
6394,TV Show,Burnistoun,,United Kingdom,01/10/2019,2012,TV-MA,2 Seasons,"British TV Shows, TV Comedies",2019,British TV Shows,TV Comedies,
6399,TV Show,Cabins in the Wild with Dick Strawbridge,,United Kingdom,15/09/2018,2017,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",2018,British TV Shows,International TV Shows,Reality TV
6402,TV Show,Cain and Abel,,South Korea,12/03/2019,2009,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019,International TV Shows,Korean TV Shows,Romantic TV Shows
6405,TV Show,Calico Critters,,Pakistan,01/11/2018,2018,TV-Y,1 Season,Kids' TV,2018,Kids' TV,,
6408,TV Show,Call Me Francis,,Italy,16/12/2016,2016,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2016,International TV Shows,Spanish-Language TV Shows,TV Dramas
6409,TV Show,Camelia la Texana,Carlos Bolado,Mexico,01/02/2017,2014,TV-14,1 Season,"Crime TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2017,Crime TV Shows,Romantic TV Shows,Spanish-Language TV Shows
6412,TV Show,Camp X,,Canada,01/02/2019,2014,TV-MA,1 Season,Docuseries,2019,Docuseries,,
6414,TV Show,Can We Get Married?,,South Korea,22/05/2017,2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017,International TV Shows,Korean TV Shows,Romantic TV Shows
6417,TV Show,Cannabis,,France,15/12/2016,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2016,Crime TV Shows,International TV Shows,TV Dramas
6421,TV Show,Care Bears: Welcome to Care-a-Lot,,United States,02/08/2019,2012,TV-Y,1 Season,Kids' TV,2019,Kids' TV,,
6427,TV Show,Case Closed,,Japan,04/01/2019,2015,TV-14,1 Season,"Anime Series, Crime TV Shows, TV Thrillers",2019,Anime Series,Crime TV Shows,TV Thrillers
6431,TV Show,Castle of Stars,,Pakistan,07/09/2018,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2018,International TV Shows,Romantic TV Shows,TV Comedies
6452,TV Show,Chasing Monsters,,Canada,15/12/2017,2016,TV-PG,2 Seasons,"Docuseries, Reality TV, Science & Nature TV",2017,Docuseries,Reality TV,Science & Nature TV
6456,TV Show,Cheapest Weddings,,Australia,01/12/2017,2016,TV-14,1 Season,"International TV Shows, Reality TV",2017,International TV Shows,Reality TV,
6457,TV Show,Cheers,,United States,01/07/2017,1992,TV-PG,11 Seasons,"Classic & Cult TV, TV Comedies",2017,Classic & Cult TV,TV Comedies,
6458,TV Show,Chef & My Fridge,,South Korea,04/08/2017,2017,TV-PG,2 Seasons,"International TV Shows, Korean TV Shows, Reality TV",2017,International TV Shows,Korean TV Shows,Reality TV
6460,TV Show,Chewin' the Fat,,United Kingdom,01/10/2016,1999,TV-14,1 Season,"British TV Shows, TV Comedies",2016,British TV Shows,TV Comedies,
6461,TV Show,Chewing Gum,,United Kingdom,04/04/2017,2017,TV-MA,2 Seasons,"British TV Shows, International TV Shows, Romantic TV Shows",2017,British TV Shows,International TV Shows,Romantic TV Shows
6470,TV Show,Chill with Bob Ross,,Pakistan,01/12/2016,1994,TV-G,1 Season,TV Shows,2016,TV Shows,,
6478,TV Show,Christiane Amanpour: Sex & Love Around the World,,United States,30/09/2018,2018,TV-MA,1 Season,Docuseries,2018,Docuseries,,
6484,TV Show,Chuck Chicken,,Malaysia,15/11/2017,2017,TV-Y7,1 Season,Kids' TV,2017,Kids' TV,,
6488,TV Show,City in the Sky,,United Kingdom,01/10/2017,2016,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2017,British TV Shows,Docuseries,Science & Nature TV
6491,TV Show,Civilizations,,United Kingdom,01/10/2018,2018,TV-14,1 Season,"British TV Shows, Docuseries",2018,British TV Shows,Docuseries,
6496,TV Show,Classic Legends,,India,15/05/2017,2012,TV-PG,1 Season,"Docuseries, International TV Shows",2017,Docuseries,International TV Shows,
6499,TV Show,Click for Murder,,United Kingdom,17/09/2017,2017,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2017,British TV Shows,Crime TV Shows,Docuseries
6505,TV Show,Club Friday The Series 6,,Pakistan,09/03/2019,2015,TV-MA,9 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",2019,International TV Shows,Romantic TV Shows,TV Dramas
6506,TV Show,Club Friday The Series 7,,Pakistan,18/06/2018,2016,TV-MA,7 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",2018,International TV Shows,Romantic TV Shows,TV Dramas
6507,TV Show,Club Friday The Series 8,,Pakistan,02/02/2019,2017,TV-MA,8 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2019,International TV Shows,Romantic TV Shows,TV Comedies
6508,TV Show,Club Friday To Be Continued - Friend & Enemy,,Pakistan,20/04/2018,2016,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,International TV Shows,Romantic TV Shows,TV Dramas
6509,TV Show,Club Friday To Be Continued - My Beautiful Tomboy,,Pakistan,13/04/2018,2016,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2018,International TV Shows,Romantic TV Shows,TV Comedies
6510,TV Show,Club Friday To Be Continued - The Promise,,Pakistan,20/04/2018,2016,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,International TV Shows,Romantic TV Shows,TV Dramas
6514,TV Show,Cold Case Files,,United States,15/09/2019,2017,TV-14,1 Season,"Crime TV Shows, Docuseries",2019,Crime TV Shows,Docuseries,
6515,TV Show,Cold Case Files Classic,,United States,15/09/2020,1999,TV-MA,1 Season,"Crime TV Shows, Docuseries",2020,Crime TV Shows,Docuseries,
6520,TV Show,Comedy Bang! Bang!,,United States,28/12/2016,2016,TV-14,5 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",2016,Stand-Up Comedy & Talk Shows,TV Comedies,
6521,TV Show,Comedy High School,,Pakistan,01/07/2018,2018,TV-14,1 Season,"International TV Shows, TV Comedies",2018,International TV Shows,TV Comedies,
6525,TV Show,Conan Without Borders,,United States,31/12/2018,2018,TV-14,1 Season,"Docuseries, TV Comedies",2018,Docuseries,TV Comedies,
6533,TV Show,Cooking on High,,United States,22/06/2018,2018,TV-MA,1 Season,Reality TV,2018,Reality TV,,
6539,TV Show,Court Justice,,Australia,02/10/2019,2017,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2019,Crime TV Shows,Docuseries,International TV Shows
6543,TV Show,Crime Time,,France,31/01/2019,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",2019,Crime TV Shows,International TV Shows,TV Action & Adventure
6550,TV Show,Dad's Army,,United Kingdom,31/03/2018,1977,TV-PG,10 Seasons,"British TV Shows, Classic & Cult TV, TV Comedies",2018,British TV Shows,Classic & Cult TV,TV Comedies
6557,TV Show,Dance Academy,,Australia,20/12/2017,2013,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2017,International TV Shows,Romantic TV Shows,TV Dramas
6560,TV Show,Dandy,,Mexico,31/03/2018,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
6561,TV Show,Dangerous Roads,,United Kingdom,01/02/2019,2012,TV-MA,2 Seasons,"British TV Shows, Docuseries",2019,British TV Shows,Docuseries,
6569,TV Show,Darr Sabko Lagta Hai,,India,01/03/2018,2015,TV-MA,1 Season,"International TV Shows, TV Horror, TV Thrillers",2018,International TV Shows,TV Horror,TV Thrillers
6572,TV Show,Day and Night,,China,23/03/2018,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,Crime TV Shows,International TV Shows,TV Dramas
6573,TV Show,Days We Stared at the Sun,,Taiwan,31/03/2018,2017,TV-MA,2 Seasons,"International TV Shows, TV Dramas",2018,International TV Shows,TV Dramas,
6587,TV Show,Deep Undercover Collection,,United States,20/07/2018,2017,TV-MA,3 Seasons,"Crime TV Shows, Docuseries",2018,Crime TV Shows,Docuseries,
6588,TV Show,Deep Water,,Australia,01/07/2017,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017,Crime TV Shows,International TV Shows,TV Dramas
6602,TV Show,Devlok with Devdutt Pattanaik,,India,15/10/2018,2017,TV-PG,1 Season,International TV Shows,2018,International TV Shows,,
6604,TV Show,Dexter,,United States,01/01/2018,2013,TV-MA,8 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2018,Crime TV Shows,TV Dramas,TV Mysteries
6612,TV Show,Dinner for Five,,United States,04/02/2008,2007,TV-MA,1 Season,Stand-Up Comedy & Talk Shows,2008,Stand-Up Comedy & Talk Shows,,
6614,TV Show,Dino Hunt,,Canada,04/08/2017,2016,TV-G,1 Season,"Docuseries, Science & Nature TV",2017,Docuseries,Science & Nature TV,
6619,TV Show,Diva Brides,,Pakistan,02/10/2019,2017,TV-MA,1 Season,"British TV Shows, Reality TV",2019,British TV Shows,Reality TV,
6636,TV Show,Doomsday Preppers,,United States,01/03/2019,2013,TV-14,1 Season,"Reality TV, Science & Nature TV",2019,Reality TV,Science & Nature TV,
6647,TV Show,Dramaworld,,United States,23/05/2016,2016,TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",2016,Romantic TV Shows,TV Comedies,TV Dramas
6652,TV Show,"Drugs, Inc.",,United States,23/03/2019,2015,TV-MA,1 Season,"Crime TV Shows, Docuseries",2019,Crime TV Shows,Docuseries,
6653,TV Show,Dueños del paraíso,,United States,25/02/2017,2015,TV-14,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2017,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
6659,TV Show,Earth to Luna!,,Brazil,10/04/2020,2014,TV-Y,1 Season,Kids' TV,2020,Kids' TV,,
6660,TV Show,Earth's Natural Wonders,,United Kingdom,01/03/2017,2015,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2017,British TV Shows,Docuseries,Science & Nature TV
6661,TV Show,Earth's Natural Wonders: Life at the Extremes,,Pakistan,01/10/2018,2018,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2018,British TV Shows,Docuseries,Science & Nature TV
6664,TV Show,Easy Fortune Happy Life,,Taiwan,01/09/2016,2009,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2016,International TV Shows,Romantic TV Shows,TV Comedies
6672,TV Show,El Barco,,Spain,01/07/2017,2013,NR,3 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2017,International TV Shows,Romantic TV Shows,Spanish-Language TV Shows
6673,TV Show,El Cartel,,Colombia,24/08/2018,2008,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
6674,TV Show,El Cartel 2,,Colombia,24/08/2018,2010,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
6675,TV Show,El Chavo,,Mexico,31/12/2017,1979,TV-PG,1 Season,"Classic & Cult TV, Kids' TV, Spanish-Language TV Shows",2017,Classic & Cult TV,Kids' TV,Spanish-Language TV Shows
6677,TV Show,El Clon,,United States,18/05/2017,2010,TV-14,1 Season,"Romantic TV Shows, Spanish-Language TV Shows, TV Dramas",2017,Romantic TV Shows,Spanish-Language TV Shows,TV Dramas
6679,TV Show,El Vato,,United States,24/02/2018,2017,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2018,International TV Shows,Spanish-Language TV Shows,TV Comedies
6691,TV Show,Emogenius,,United States,15/12/2018,2017,TV-PG,1 Season,Reality TV,2018,Reality TV,,
6694,TV Show,Encerrados,,Pakistan,18/06/2018,2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2018,International TV Shows,Spanish-Language TV Shows,TV Comedies
6696,TV Show,Encounters with Evil,,United Kingdom,12/07/2019,2016,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2019,British TV Shows,Crime TV Shows,Docuseries
6698,TV Show,Enemigo íntimo,,Pakistan,08/08/2018,2018,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows, TV Dramas",2018,Crime TV Shows,Spanish-Language TV Shows,TV Dramas
6710,TV Show,Eurovision Song Contest,,Pakistan,23/07/2019,2019,TV-PG,1 Season,International TV Shows,2019,International TV Shows,,
6715,TV Show,Everyday Miracles,,United Kingdom,01/08/2017,2014,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",2017,British TV Shows,Docuseries,International TV Shows
6718,TV Show,Ex-Boyfriend,,China,01/01/2017,2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2017,International TV Shows,Romantic TV Shows,TV Comedies
6719,TV Show,Exclusive Edition,James Lee,,14/08/2017,2008,TV-14,1 Season,"International TV Shows, TV Dramas",2017,International TV Shows,TV Dramas,
6725,TV Show,Extras,,United Kingdom,31/03/2017,2006,TV-MA,2 Seasons,"British TV Shows, TV Comedies",2017,British TV Shows,TV Comedies,
6729,TV Show,Ezel,,Turkey,26/12/2016,2009,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2016,Crime TV Shows,International TV Shows,TV Dramas
6732,TV Show,Fairy Tail,,Japan,01/04/2017,2009,TV-MA,1 Season,"Anime Series, International TV Shows",2017,Anime Series,International TV Shows,
6733,TV Show,Fake or Fortune?,,United Kingdom,26/07/2019,2015,TV-G,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2019,British TV Shows,Crime TV Shows,Docuseries
6742,TV Show,Fatal Destiny,,Pakistan,13/07/2018,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",2018,Crime TV Shows,International TV Shows,TV Action & Adventure
6743,TV Show,Father Brown,Ian Barber,United Kingdom,31/03/2018,2017,TV-14,6 Seasons,"British TV Shows, Crime TV Shows, TV Dramas",2018,British TV Shows,Crime TV Shows,TV Dramas
6745,TV Show,Fear Files... Har Mod Pe Darr,,India,01/06/2017,2015,TV-MA,1 Season,"International TV Shows, TV Horror, TV Thrillers",2017,International TV Shows,TV Horror,TV Thrillers
6751,TV Show,Filinta,,Turkey,15/04/2017,2015,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",2017,Crime TV Shows,International TV Shows,TV Action & Adventure
6764,TV Show,Fit for Fashion,,Pakistan,14/12/2018,2015,TV-14,2 Seasons,"International TV Shows, Reality TV",2018,International TV Shows,Reality TV,
6767,TV Show,Fix It and Finish It,,United States,20/07/2018,2014,TV-G,3 Seasons,Reality TV,2018,Reality TV,,
6771,TV Show,Flowering Heart,,South Korea,01/07/2019,2016,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",2019,Kids' TV,Korean TV Shows,
6774,TV Show,Food: Delicious Science,,Pakistan,01/10/2017,2017,TV-PG,1 Season,"Docuseries, Science & Nature TV",2017,Docuseries,Science & Nature TV,
6775,TV Show,Footprints in the Sand,,United States,16/10/2017,2011,TV-14,1 Season,"International TV Shows, TV Dramas",2017,International TV Shows,TV Dramas,
6783,TV Show,For the Win,,United States,31/12/2018,2017,TV-14,1 Season,Reality TV,2018,Reality TV,,
6786,TV Show,Forces of Nature,,United Kingdom,01/03/2017,2016,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",2017,British TV Shows,Docuseries,Science & Nature TV
