show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
7203,Movie,Kill the Irishman,Jonathan Hensleigh,United States,21/08/2020,2011,R,106,"Action & Adventure, Dramas, Independent Movies",2020,Action & Adventure,Dramas,Independent Movies
7204,Movie,Killer Klowns from Outer Space,Stephen Chiodo,United States,01/04/2020,1988,PG-13,86,"Comedies, Cult Movies, Horror Movies",2020,Comedies,Cult Movies,Horror Movies
7205,Movie,Killers,Robert Luketic,United States,01/01/2021,2010,PG-13,100,"Action & Adventure, Comedies, Romantic Movies",2021,Action & Adventure,Comedies,Romantic Movies
7206,Movie,Kills on Wheels,Attila Till,Hungary,15/03/2018,2016,TV-MA,103,"Action & Adventure, Dramas, International Movies",2018,Action & Adventure,Dramas,International Movies
7207,Movie,Kilo Two Bravo,Paul Katis,United Kingdom,01/03/2019,2014,R,109,"Dramas, Independent Movies, Thrillers",2019,Dramas,Independent Movies,Thrillers
7208,Movie,King Jack,Felix Thompson,United States,01/07/2016,2015,NR,81,"Dramas, Independent Movies",2016,Dramas,Independent Movies,
7209,Movie,King's Ransom,Jeffrey W. Byrd,United States,01/11/2019,2005,PG-13,98,"Action & Adventure, Comedies",2019,Action & Adventure,Comedies,
7211,Movie,Kingpin,"Peter Farrelly, Bobby Farrelly",United States,01/01/2020,1996,PG-13,114,"Comedies, Cult Movies, Sports Movies",2020,Comedies,Cult Movies,Sports Movies
7212,Movie,Kings,Deniz Gamze Ergüven,France,29/10/2018,2017,R,87,Dramas,2018,Dramas,,
7213,Movie,Kis Kisko Pyaar Karoon,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,01/11/2017,2015,TV-PG,132,"Comedies, International Movies",2017,Comedies,International Movies,
7214,Movie,Kiss the Girls,Gary Fleder,United States,01/01/2020,1997,R,116,Thrillers,2020,Thrillers,,
7217,Movie,KL Zombi,Woo Ming Jin,Malaysia,21/08/2017,2013,TV-14,92,"Comedies, Horror Movies, International Movies",2017,Comedies,Horror Movies,International Movies
7219,Movie,Knock Knock,Eli Roth,United States,01/11/2020,2015,R,99,"Horror Movies, Thrillers",2020,Horror Movies,Thrillers,
7220,Movie,Know Your Enemy - Japan,"Frank Capra, Joris Ivens",United States,31/03/2017,1945,TV-14,63,"Classic Movies, Documentaries",2017,Classic Movies,Documentaries,
7221,Movie,Knowing,Alex Proyas,United States,01/10/2019,2009,PG-13,121,"Sci-Fi & Fantasy, Thrillers",2019,Sci-Fi & Fantasy,Thrillers,
7222,Movie,Koko: The Gorilla Who Talks,Jonathan Taylor,United Kingdom,01/03/2017,2016,TV-G,56,Documentaries,2017,Documentaries,,
7224,Movie,Kon-Tiki,"Joachim Rønning, Espen Sandberg",United Kingdom,26/04/2019,2012,PG-13,96,"Action & Adventure, Dramas, International Movies",2019,Action & Adventure,Dramas,International Movies
7225,Movie,Koshish,Gulzar,India,31/12/2019,1972,TV-14,115,"International Movies, Romantic Movies",2019,International Movies,Romantic Movies,
7226,Movie,Kraftidioten,Hans Petter Moland,Norway,05/01/2017,2014,TV-MA,117,"Comedies, International Movies, Thrillers",2017,Comedies,International Movies,Thrillers
7227,Movie,Krish Trish and Baltiboy,,Pakistan,08/09/2017,2009,TV-Y7,58,Children & Family Movies,2017,Children & Family Movies,,
7228,Movie,Krish Trish and Baltiboy: Battle of Wits,"Munjal Shroff, Tilak Shetty",,08/09/2017,2013,TV-Y7,62,Children & Family Movies,2017,Children & Family Movies,,
7229,Movie,Krish Trish and Baltiboy: Best Friends Forever,"Munjal Shroff, Tilak Shetty",,08/09/2017,2016,TV-Y,65,Children & Family Movies,2017,Children & Family Movies,,
7230,Movie,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,,08/09/2017,2012,TV-Y7,61,Children & Family Movies,2017,Children & Family Movies,,
7231,Movie,Krish Trish and Baltiboy: Face Your Fears,Tilak Shetty,India,17/11/2017,2017,TV-Y7,65,Children & Family Movies,2017,Children & Family Movies,,
7232,Movie,Krish Trish and Baltiboy: Oversmartness Never Pays,Tilak Shetty,,08/09/2017,2017,TV-Y7,65,Children & Family Movies,2017,Children & Family Movies,,
7233,Movie,Krish Trish and Baltiboy: Part II,,Pakistan,08/09/2017,2010,TV-Y7,58,Children & Family Movies,2017,Children & Family Movies,,
7234,Movie,Krish Trish and Baltiboy: The Greatest Trick,"Munjal Shroff, Tilak Shetty",,08/09/2017,2013,TV-Y7,60,Children & Family Movies,2017,Children & Family Movies,,
7235,Movie,Krisha,Trey Edward Shults,United States,07/11/2018,2015,R,81,"Dramas, Independent Movies",2018,Dramas,Independent Movies,
7237,Movie,Kristy,Oliver Blackburn,United States,31/10/2015,2013,NR,85,Horror Movies,2015,Horror Movies,,
7238,Movie,Krystal,William H. Macy,United States,01/01/2019,2017,R,93,"Comedies, Dramas",2019,Comedies,Dramas,
7239,Movie,Kuldip Patwal: I Didn't Do It!,Remy Kohli,India,31/12/2019,2017,TV-MA,126,"Dramas, Independent Movies, International Movies",2019,Dramas,Independent Movies,International Movies
7240,Movie,Kung Fu Hustle,Stephen Chow,Hong Kong,01/04/2020,2004,R,99,"Action & Adventure, Comedies, Cult Movies",2020,Action & Adventure,Comedies,Cult Movies
7241,Movie,Kung Fu Magoo,Andrés Couturier,Mexico,01/08/2018,2010,TV-Y7,79,"Children & Family Movies, Comedies",2018,Children & Family Movies,Comedies,
7242,Movie,Kung Fu Panda: Holiday,Tim Johnson,United States,01/12/2012,2010,TV-PG,26,"Children & Family Movies, Comedies",2012,Children & Family Movies,Comedies,
7243,Movie,Kung Fu Yoga,Stanley Tong,China,06/10/2017,2017,TV-PG,107,"Action & Adventure, Comedies, International Movies",2017,Action & Adventure,Comedies,International Movies
7244,Movie,Kuppivala,Suresh Pillai,,01/08/2018,2017,TV-14,133,"Dramas, International Movies, Romantic Movies",2018,Dramas,International Movies,Romantic Movies
7245,Movie,Kurt & Courtney,Nick Broomfield,United Kingdom,08/01/2019,1998,R,95,"Documentaries, Music & Musicals",2019,Documentaries,Music & Musicals,
7247,Movie,Kurtulus Son Durak,Yusuf Pirhasan,Turkey,10/03/2017,2012,TV-MA,100,"Comedies, Dramas, International Movies",2017,Comedies,Dramas,International Movies
7248,Movie,Kya Kehna,Kundan Shah,India,01/04/2018,2000,TV-PG,149,"Dramas, International Movies, Romantic Movies",2018,Dramas,International Movies,Romantic Movies
7249,Movie,Kygo: Live at the Hollywood Bowl,Devin Chanda,United States,12/03/2018,2017,TV-MA,52,Music & Musicals,2018,Music & Musicals,,
7250,Movie,Kyun! Ho Gaya Na,Samir Karnik,India,01/03/2018,2004,TV-PG,165,"International Movies, Romantic Movies",2018,International Movies,Romantic Movies,
7251,Movie,La Última Fiesta,"Leandro Mark, Nicolás Silbert",Argentina,01/02/2017,2016,TV-MA,104,"Comedies, International Movies",2017,Comedies,International Movies,
7252,Movie,LA 92,"Daniel Lindsay, T.J. Martin",United States,01/03/2018,2017,R,114,Documentaries,2018,Documentaries,,
7253,Movie,La Bamba,Luis Valdez,United States,01/01/2020,1987,PG-13,109,"Classic Movies, Dramas, Music & Musicals",2020,Classic Movies,Dramas,Music & Musicals
7254,Movie,La Coppia dei Campioni,Giulio Base,Italy,15/02/2017,2016,TV-MA,88,"Comedies, International Movies",2017,Comedies,International Movies,
7260,Movie,Laal Rang,Syed Ahmad Afzal,India,01/03/2018,2016,TV-14,143,"Dramas, International Movies, Thrillers",2018,Dramas,International Movies,Thrillers
7261,Movie,Laddaland,Sopon Sukdapisit,Thailand,07/09/2018,2011,TV-MA,112,"Horror Movies, International Movies",2018,Horror Movies,International Movies,
7262,Movie,Lady Bloodfight,Chris Nahon,Hong Kong,05/08/2017,2016,R,101,Action & Adventure,2017,Action & Adventure,,
7263,Movie,Lady in the Water,M. Night Shyamalan,United States,01/07/2019,2006,PG-13,110,"Sci-Fi & Fantasy, Thrillers",2019,Sci-Fi & Fantasy,Thrillers,
7264,Movie,Lady-Like,,United States,18/01/2019,2018,NC-17,83,"Comedies, Independent Movies",2019,Comedies,Independent Movies,
7266,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,Mahesh Manjrekar,India,15/03/2018,2010,TV-MA,145,"Dramas, International Movies",2018,Dramas,International Movies,
7268,Movie,Larceny,R. Ellis Frazier,United States,15/09/2017,2017,TV-14,87,Action & Adventure,2017,Action & Adventure,,
7270,Movie,Last Ferry,Jaki Bradley,United States,11/03/2020,2019,TV-MA,86,"Dramas, Independent Movies, LGBTQ Movies",2020,Dramas,Independent Movies,LGBTQ Movies
7271,Movie,Last Knights,Kazuaki Kiriya,United Kingdom,01/08/2019,2015,R,115,Action & Adventure,2019,Action & Adventure,,
7272,Movie,Last Night,Massy Tadjedin,United States,01/01/2019,2010,R,93,"Dramas, Independent Movies, Romantic Movies",2019,Dramas,Independent Movies,Romantic Movies
7273,Movie,Le K Benzema,"Damien Piscarel, Florent Bodin",France,01/05/2018,2017,TV-14,121,"Documentaries, International Movies, Sports Movies",2018,Documentaries,International Movies,Sports Movies
7274,Movie,Le serment des Hitler,Emmanuel Amara,France,01/05/2019,2014,TV-PG,54,"Documentaries, International Movies",2019,Documentaries,International Movies,
7275,Movie,Leap Year,Anand Tucker,United States,15/11/2019,2010,PG,100,"Comedies, Romantic Movies",2019,Comedies,Romantic Movies,
7276,Movie,LeapFrog: Letter Factory,Roy Allen Smith,United States,15/04/2020,2003,TV-Y,37,Children & Family Movies,2020,Children & Family Movies,,
7277,Movie,LeapFrog: Numberland,Ron Myrick,United States,15/04/2020,2011,TV-Y,33,Movies,2020,Movies,,
7278,Movie,LeapFrog: Phonics Farm,Ron Myrick,United States,15/04/2020,2011,TV-Y,35,Movies,2020,Movies,,
7279,Movie,"LeapFrog: Sing-along, Read-along",Ron Myrick,United States,15/04/2020,2011,TV-Y,32,Children & Family Movies,2020,Children & Family Movies,,
7281,Movie,Lechmi,B.N. Shajeer Sha,India,01/08/2018,2017,TV-MA,147,"Comedies, Horror Movies, International Movies",2018,Comedies,Horror Movies,International Movies
7282,Movie,Left Behind,Vic Armstrong,United States,26/12/2018,2014,PG-13,110,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy",2018,Action & Adventure,Faith & Spirituality,Sci-Fi & Fantasy
7283,Movie,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,United States,01/01/2020,2010,PG,97,Children & Family Movies,2020,Children & Family Movies,,
7284,Movie,Legend of the Naga Pearls,Yang Lei,China,30/03/2018,2017,TV-MA,108,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2018,Action & Adventure,International Movies,Sci-Fi & Fantasy
7285,Movie,Legendary Weapons of China,Chia-Liang Liu,Hong Kong,16/08/2018,1982,TV-14,101,"Action & Adventure, Cult Movies, International Movies",2018,Action & Adventure,Cult Movies,International Movies
7287,Movie,Legion,Scott Stewart,United States,01/11/2019,2010,R,100,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2019,Action & Adventure,Horror Movies,Sci-Fi & Fantasy
7290,Movie,LEGO House - Home of the Brick,"Anders Falck, Stinus Morell Vithner",,15/06/2018,2018,TV-G,48,"Documentaries, International Movies",2018,Documentaries,International Movies,
7291,Movie,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,,Denmark,01/02/2019,2016,TV-Y7-FV,44,"Action & Adventure, Children & Family Movies",2019,Action & Adventure,Children & Family Movies,
7293,Movie,Leo the Lion,Mario Cambi,United States,20/12/2015,2013,TV-Y7-FV,78,"Children & Family Movies, Comedies",2015,Children & Family Movies,Comedies,
7294,Movie,"Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",France,15/03/2017,2016,TV-MA,103,"Documentaries, International Movies, Sports Movies",2017,Documentaries,International Movies,Sports Movies
7295,Movie,Let There Be Light,John Huston,United States,31/03/2017,1946,TV-PG,58,"Classic Movies, Documentaries",2017,Classic Movies,Documentaries,
7297,Movie,Lez Bomb,Jenna Laurenzo,United States,07/02/2019,2018,TV-14,90,"Comedies, LGBTQ Movies",2019,Comedies,LGBTQ Movies,
7299,Movie,Life After Beth,Jeff Baena,United States,21/07/2018,2014,R,89,"Comedies, Horror Movies, Independent Movies",2018,Comedies,Horror Movies,Independent Movies
7300,Movie,Life in the Doghouse,Ron Davis,United States,01/06/2019,2018,TV-PG,83,"Documentaries, LGBTQ Movies",2019,Documentaries,LGBTQ Movies,
7303,Movie,Lifechanger,Justin McConnell,Canada,28/05/2019,2018,TV-MA,84,"Horror Movies, Independent Movies, Thrillers",2019,Horror Movies,Independent Movies,Thrillers
7304,Movie,Lifeline,Johnnie To,Hong Kong,16/08/2018,1997,TV-14,104,"Action & Adventure, International Movies",2018,Action & Adventure,International Movies,
7305,Movie,Like Arrows,Kevin Peeples,United States,06/05/2019,2018,TV-PG,99,"Dramas, Faith & Spirituality",2019,Dramas,Faith & Spirituality,
7306,Movie,Like Water for Chocolate,Alfonso Arau,Mexico,01/11/2019,1992,R,105,"Classic Movies, Dramas, International Movies",2019,Classic Movies,Dramas,International Movies
7307,Movie,Lila & Eve,Charles Stone III,United States,06/02/2016,2015,R,94,"Dramas, Thrillers",2016,Dramas,Thrillers,
7309,Movie,Lincoln,Steven Spielberg,United States,21/02/2018,2012,PG-13,150,Dramas,2018,Dramas,,
7310,Movie,Lion's Heart,Karim El Sobky,Egypt,09/05/2019,2013,TV-14,111,"Action & Adventure, International Movies",2019,Action & Adventure,International Movies,
7311,Movie,Listen Up! The Lives of Quincy Jones,Ellen Weissbrod,,01/11/2019,1990,TV-14,116,"Documentaries, Music & Musicals",2019,Documentaries,Music & Musicals,
7312,Movie,Little Dragon Maiden,Hua Shan,Hong Kong,01/08/2018,1983,TV-14,92,"Action & Adventure, International Movies, Romantic Movies",2018,Action & Adventure,International Movies,Romantic Movies
7314,Movie,Little Lunch: The Halloween Horror Story,Tim Bartley,Australia,15/03/2018,2016,TV-Y7,23,"Children & Family Movies, Comedies",2018,Children & Family Movies,Comedies,
7315,Movie,Little Lunch: The Nightmare Before Graduation,Robyn Butler,Australia,15/03/2018,2016,TV-Y7,25,"Children & Family Movies, Comedies",2018,Children & Family Movies,Comedies,
7316,Movie,Little Men,Ira Sachs,United States,12/01/2017,2016,PG,85,"Dramas, Independent Movies",2017,Dramas,Independent Movies,
7317,Movie,Little Nicky,Steve Brill,United States,01/12/2020,2000,PG-13,90,Comedies,2020,Comedies,,
7318,Movie,Little Singham aur Kaal ka Mahajaal,Prakash Satam,,01/12/2018,2018,TV-Y7-FV,68,"Children & Family Movies, Comedies",2018,Children & Family Movies,Comedies,
7319,Movie,Little Singham Bandarpur Mein Hu Ha Hu,,Pakistan,11/07/2019,2019,TV-Y7,67,"Children & Family Movies, Comedies",2019,Children & Family Movies,Comedies,
7320,Movie,Little Singham in London,Prakash Satam,,22/04/2019,2019,TV-Y7,66,"Children & Family Movies, Comedies",2019,Children & Family Movies,Comedies,
7321,Movie,Little Sister,Zach Clark,United States,14/01/2017,2016,NR,91,"Comedies, Dramas, Independent Movies",2017,Comedies,Dramas,Independent Movies
7323,Movie,Lizzie Borden Took an Ax,Nick Gomez,United States,25/07/2016,2014,TV-14,87,Thrillers,2016,Thrillers,,
7324,Movie,Lo and Behold: Reveries of the Connected World,Werner Herzog,United States,23/12/2016,2016,PG-13,98,Documentaries,2016,Documentaries,,
7327,Movie,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,United Kingdom,01/01/2019,1998,R,108,"Action & Adventure, Comedies, Independent Movies",2019,Action & Adventure,Comedies,Independent Movies
7328,Movie,Locke,Steven Knight,United Kingdom,15/07/2018,2013,R,85,"Dramas, Independent Movies",2018,Dramas,Independent Movies,
7329,Movie,Lockout,"James Mather, Steve Saint Leger",France,07/05/2020,2012,PG-13,95,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2020,Action & Adventure,International Movies,Sci-Fi & Fantasy
7330,Movie,Loco Love,"Fernando Sariñana, José Luis Gutiérrez",Mexico,30/07/2017,2017,TV-MA,103,"Dramas, Independent Movies, International Movies",2017,Dramas,Independent Movies,International Movies
7331,Movie,Logan's Run,Michael Anderson,United States,01/11/2019,1976,PG,118,"Action & Adventure, Classic Movies, Cult Movies",2019,Action & Adventure,Classic Movies,Cult Movies
7333,Movie,Lolita,Stanley Kubrick,United Kingdom,01/11/2019,1962,R,153,"Classic Movies, Dramas, Romantic Movies",2019,Classic Movies,Dramas,Romantic Movies
7335,Movie,Long Time Running,"Jennifer Baichwal, Nicholas de Pencier",Canada,12/11/2017,2017,TV-14,96,"Documentaries, International Movies, Music & Musicals",2017,Documentaries,International Movies,Music & Musicals
7336,Movie,"Look Out, Officer",Sze Yu Lau,Hong Kong,16/08/2018,1990,TV-14,88,"Action & Adventure, Comedies, International Movies",2018,Action & Adventure,Comedies,International Movies
7337,Movie,Look Who's Back,David Wnendt,Germany,09/04/2016,2015,NR,116,"Comedies, International Movies",2016,Comedies,International Movies,
7338,Movie,Lorai: Play to Live,Parambrata Chatterjee,India,01/09/2017,2015,TV-14,155,"Dramas, International Movies, Sports Movies",2017,Dramas,International Movies,Sports Movies
7340,Movie,Los Niños Héroes de Chapultepec,Ignacio López Escrivá,,15/12/2017,2017,TV-14,88,"Documentaries, International Movies",2017,Documentaries,International Movies,
7342,Movie,Losing Sight of Shore,Sarah Moshman,United States,01/05/2017,2017,TV-14,92,"Documentaries, Sports Movies",2017,Documentaries,Sports Movies,
7345,Movie,Love Dot Com: The Social Experiment,Charneice Fox,United States,17/02/2020,2019,TV-MA,98,"Comedies, Romantic Movies",2020,Comedies,Romantic Movies,
7346,Movie,Love In A Puff,Pang Ho-cheung,Hong Kong,01/08/2018,2010,TV-MA,103,"Comedies, Dramas, International Movies",2018,Comedies,Dramas,International Movies
7347,Movie,Love Ni Bhavai,Saandeep Patel,India,01/05/2018,2017,TV-14,163,"Comedies, International Movies, Romantic Movies",2018,Comedies,International Movies,Romantic Movies
7348,Movie,Love on Delivery,Stephen Chow,Hong Kong,16/08/2018,1994,TV-14,93,"Action & Adventure, Comedies, International Movies",2018,Action & Adventure,Comedies,International Movies
7351,Movie,Love Shot,Steven Fine,United States,15/07/2019,2018,TV-MA,77,"Dramas, Thrillers",2019,Dramas,Thrillers,
7352,Movie,Love Station,Ahmad Samir Farag,Egypt,25/04/2019,2011,TV-14,97,"Comedies, International Movies, Romantic Movies",2019,Comedies,International Movies,Romantic Movies
7353,Movie,Love You... Love You Not,Sridhar Jetty,Indonesia,05/01/2019,2015,TV-14,115,"Comedies, International Movies, Romantic Movies",2019,Comedies,International Movies,Romantic Movies
7355,Movie,"Love, Rosie",Christian Ditter,Germany,20/11/2019,2014,R,103,"Comedies, International Movies, Romantic Movies",2019,Comedies,International Movies,Romantic Movies
7356,Movie,LoveTrue,Alma Har'el,United States,07/05/2017,2016,TV-MA,82,Documentaries,2017,Documentaries,,
